run_id,p4_program,packet_size_bytes,background_load_mbps,probe_layer,cold_idle_reference,n_probes,probe_interval_ms,repetition,schedule_index,probes_sent,probes_received,probes_lost,probe_loss_pct,median_us,iqr_us,p99_us
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,1,l3,False,1000,60.0,4,47,1000,1000,0,0.0,104.0,10.0,160.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,25,l3,False,1000,60.0,0,89,1000,1000,0,0.0,103.0,12.0,191.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,25,l3,False,1000,60.0,1,92,1000,1000,0,0.0,101.0,10.0,183.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,25,l3,False,1000,60.0,2,116,1000,1000,0,0.0,103.0,10.0,190.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,25,l3,False,1000,60.0,3,65,1000,1000,0,0.0,103.0,10.0,194.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,25,l3,False,1000,60.0,4,166,1000,1000,0,0.0,102.5,12.0,192.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,45,l3,False,1000,60.0,0,63,1000,1000,0,0.0,103.0,20.0,269.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,45,l3,False,1000,60.0,1,74,1000,1000,0,0.0,103.0,32.0,392.0999999999999
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,45,l3,False,1000,60.0,2,8,1000,1000,0,0.0,104.0,21.0,262.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,45,l3,False,1000,60.0,3,81,1000,1000,0,0.0,103.0,20.0,285.05999999999995
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_acl,1500,45,l3,False,1000,60.0,4,70,1000,1000,0,0.0,103.0,20.25,312.03
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,1,l3,False,1000,60.0,0,127,1000,1000,0,0.0,99.0,11.0,162.12999999999988
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,1,l3,False,1000,60.0,1,57,1000,1000,0,0.0,111.0,21.25,239.06999999999994
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,1,l3,False,1000,60.0,2,138,1000,1000,0,0.0,99.0,13.0,163.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,1,l3,False,1000,60.0,3,101,1000,1000,0,0.0,97.0,11.0,183.08999999999992
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,1,l3,False,1000,60.0,4,175,1000,1000,0,0.0,101.0,12.0,230.41999999999962
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,25,l3,False,1000,60.0,0,130,1000,1000,0,0.0,96.0,13.0,177.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,25,l3,False,1000,60.0,1,15,1000,1000,0,0.0,96.0,13.25,175.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,25,l3,False,1000,60.0,2,95,1000,1000,0,0.0,95.0,13.0,173.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,25,l3,False,1000,60.0,3,163,1000,1000,0,0.0,95.0,14.0,187.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,25,l3,False,1000,60.0,4,50,1000,1000,0,0.0,95.0,10.0,169.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,45,l3,False,1000,60.0,0,85,1000,1000,0,0.0,95.0,15.0,216.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,45,l3,False,1000,60.0,1,16,1000,1000,0,0.0,95.0,14.0,209.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,45,l3,False,1000,60.0,2,113,1000,1000,0,0.0,96.0,18.0,224.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,45,l3,False,1000,60.0,3,68,1000,1000,0,0.0,96.0,18.0,216.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,64,45,l3,False,1000,60.0,4,60,1000,999,1,0.1,96.0,20.0,217.07999999999993
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,1,l3,False,1000,60.0,0,157,1000,1000,0,0.0,102.0,10.0,159.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,1,l3,False,1000,60.0,1,173,1000,1000,0,0.0,97.0,9.0,153.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,1,l3,False,1000,60.0,2,109,1000,1000,0,0.0,98.0,8.0,166.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,1,l3,False,1000,60.0,3,20,1000,1000,0,0.0,98.0,9.0,146.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,1,l3,False,1000,60.0,4,165,1000,1000,0,0.0,101.0,11.25,180.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,25,l3,False,1000,60.0,0,10,1000,1000,0,0.0,96.0,12.0,173.0
